,name,total_pop,median_income,state,county,county_name,state_name,prop_white,prop_black,prop_hisp,prop_no_internet,prop_ba,prop_services,pop_density,covid_cases,Testing_Rate,gov_party,election_diff,state_abbr,Apr-19,Mar-19,Feb-20,Mar-20
98,"Knox County, Missouri",3951,40383.0,29,103,Knox,Missouri,0.964819033156163,0.005315110098709187,0.010124019235636548,0.13439635535307518,0.07365223993925589,0.023538344722854973,7.8312131782,,1377.0390971448544,Republican,0.5545454545454546,MO,2.7,3.3,4.9,4.3
99,"Marion County, Missouri",28672,46762.0,29,127,Marion,Missouri,0.9160853794642857,0.04070172991071429,0.017264229910714284,0.07809012276785714,0.09137834821428571,0.044224330357142856,65.439563561,5.0,1377.0390971448544,Republican,0.4965991652496522,MO,2.6,3.6,3.4,4.3
100,"Osage County, Missouri",13619,58476.0,29,151,Osage,Missouri,0.9789999265731698,0.0028636463763859316,0.007930097657684118,0.09787796460826786,0.09589544019384683,0.02804904912254938,22.608732368,5.0,1377.0390971448544,Republican,0.6851904090267984,MO,1.8,2.5,2.5,3.2
101,"Ripley County, Missouri",13693,33343.0,29,181,Ripley,Missouri,0.9628277221938216,0.0037975607974877674,0.013437522821879792,0.12568465639377785,0.04878405024465055,0.017089023588694952,21.287001578,5.0,1377.0390971448544,Republican,0.6683562635771181,MO,6.1,5.8,4.9,5.7
102,"Warren County, Missouri",33908,57948.0,29,219,Warren,Missouri,0.9347056741771853,0.020850536746490504,0.03297157013094255,0.06812551610239471,0.08596791317683143,0.035566827887224255,80.985727723,22.0,1377.0390971448544,Republican,0.4559047136340598,MO,2.4,3.5,3.7,4.3
103,"Audrain County, Missouri",25735,43761.0,29,007,Audrain,Missouri,0.8909656110355547,0.060967553914901884,0.029803769185933554,0.09450165144744511,0.0639595881095784,0.02762774431707791,36.798023654,1.0,1377.0390971448544,Republican,0.4384256038167181,MO,2.6,3.8,4,4.2
104,"Christian County, Missouri",84275,57019.0,29,043,Christian,Missouri,0.9535924058142984,0.008021358647285672,0.02866805102343518,0.05690892910115693,0.1235953722930881,0.042669830910708986,154.59669401,19.0,1377.0390971448544,Republican,0.540271122775758,MO,2.2,3.2,3.2,3.7
105,"Greene County, Missouri",288429,44808.0,29,077,Greene,Missouri,0.9020937561756966,0.03287464159290501,0.036161412340645356,0.0739835453439148,0.12415880511321677,0.0508270666264488,432.27101387,96.0,1377.0390971448544,Republican,0.2732084406992131,MO,2.2,2.9,3,3.7
106,"Harrison County, Missouri",8554,40168.0,29,081,Harrison,Missouri,0.9628244096329203,0.008884732288987608,0.021627308861351415,0.09480944587327567,0.07353285012859481,0.030979658639233108,11.645403642,6.0,1377.0390971448544,Republican,0.6481431282190295,MO,2.1,4.1,5,5.2
107,"St. Clair County, Missouri",9383,38470.0,29,185,St,Missouri,0.9568368325695407,0.007460300543536183,0.01268251092401151,0.13641692422466162,0.06383885750825961,0.01886390280294149,13.918905662,,1377.0390971448544,Republican,,MO,2.1,2.9,2.9,3.5
108,"St. Clair County, Missouri",9383,38470.0,29,185,St,Missouri,0.9568368325695407,0.007460300543536183,0.01268251092401151,0.13641692422466162,0.06383885750825961,0.01886390280294149,13.918905662,,1377.0390971448544,Republican,,MO,3.3,4.7,4.8,5.1
109,"St. Clair County, Missouri",9383,38470.0,29,185,St,Missouri,0.9568368325695407,0.007460300543536183,0.01268251092401151,0.13641692422466162,0.06383885750825961,0.01886390280294149,13.918905662,,1377.0390971448544,Republican,,MO,2.9,4,5,5.8
110,"St. Clair County, Missouri",9383,38470.0,29,185,St,Missouri,0.9568368325695407,0.007460300543536183,0.01268251092401151,0.13641692422466162,0.06383885750825961,0.01886390280294149,13.918905662,,1377.0390971448544,Republican,,MO,2.6,3.4,3.2,4.1
111,"St. Clair County, Missouri",9383,38470.0,29,185,St,Missouri,0.9568368325695407,0.007460300543536183,0.01268251092401151,0.13641692422466162,0.06383885750825961,0.01886390280294149,13.918905662,,1377.0390971448544,Republican,,MO,3.3,4.3,4,5.2
112,"Adair County, Missouri",25325,40046.0,29,001,Adair,Missouri,0.912142152023692,0.03435340572556762,0.013307008884501481,0.0816979269496545,0.07751233958538993,0.03616979269496545,44.66408103,12.0,1377.0390971448544,Republican,0.24740856639937414,MO,2.9,4.5,3.7,4.5
113,"Scotland County, Missouri",4898,42965.0,29,199,Scotland,Missouri,0.9742752143732135,0.016129032258064516,0.0,0.09269089424254798,0.055941200489995915,0.014291547570436913,11.376674203,4.0,1377.0390971448544,Republican,0.5894308943089431,MO,2.5,3.9,3,3.7
114,"Sullivan County, Missouri",6317,42604.0,29,211,Sullivan,Missouri,0.9138831723919582,0.029127750514484723,0.18204844071552953,0.1008390058572107,0.05129016938420136,0.01947126800696533,9.6005785065,,1377.0390971448544,Republican,0.5462590506838294,MO,2.7,4.6,4.6,5.7
115,"Clark County, Missouri",6800,47955.0,29,045,Clark,Missouri,0.9702941176470589,0.0033823529411764705,0.001911764705882353,0.12338235294117647,0.060441176470588234,0.02411764705882353,13.55908072,1.0,1377.0390971448544,Republican,0.5393468118195957,MO,3.1,4.2,4.7,5.1
116,"Jefferson County, Missouri",223302,63030.0,29,099,Jefferson,Missouri,0.9603093568351381,0.009108740629282318,0.0190369992207862,0.05554809182183769,0.09302200607249375,0.04337623487474362,341.72825385,274.0,1377.0390971448544,Republican,0.352679832075152,MO,2.6,3.7,3.8,4.6
117,"Lewis County, Missouri",10027,47764.0,29,111,Lewis,Missouri,0.9428542934077989,0.03291113992221003,0.017652338685549017,0.08457165652737608,0.054452976962202054,0.024434028124065026,19.513229938,6.0,1377.0390971448544,Republican,0.5408438061041293,MO,2.8,3.9,3.7,4.1
118,"New Madrid County, Missouri",17811,35399.0,29,143,New,Missouri,0.8143843692100388,0.157318511032508,0.01791028016394363,0.11790466565605524,0.0487339284711695,0.020436808713716243,25.629175362,,1377.0390971448544,Republican,,MO,3.5,4.8,4.9,6
119,"Perry County, Missouri",19146,54964.0,29,157,Perry,Missouri,0.9726835892614646,0.002924892928026742,0.02235453880706153,0.08200146244646402,0.07354016504752951,0.02695079912253212,40.37059618,43.0,1377.0390971448544,Republican,0.6164759725400458,MO,2.2,3,3.1,3.6
120,"Ralls County, Missouri",10217,55546.0,29,173,Ralls,Missouri,0.9665263776059508,0.013409024175393951,0.012332387197807576,0.07810511891944798,0.062151316433395325,0.03709503768229422,21.73778186,1.0,1377.0390971448544,Republican,0.5375996961640713,MO,2.7,4.2,3.7,4
121,"Ray County, Missouri",22825,59857.0,29,177,Ray,Missouri,0.9587294633077765,0.017305585980284775,0.023964950711938663,0.08105147864184009,0.06812705366922234,0.02611171960569551,40.229653607,12.0,1377.0390971448544,Republican,0.36930720397460665,MO,2.8,4,3.8,4.4
122,"St. Louis County, Missouri",998684,65300.0,29,189,St,Missouri,0.6838639649779109,0.24062866732620128,0.028340295829311375,0.04894340952693745,0.1713715249268037,0.044708836829267316,1964.7080157,,1377.0390971448544,Republican,,MO,2.1,2.9,2.9,3.5
123,"St. Louis County, Missouri",998684,65300.0,29,189,St,Missouri,0.6838639649779109,0.24062866732620128,0.028340295829311375,0.04894340952693745,0.1713715249268037,0.044708836829267316,1964.7080157,,1377.0390971448544,Republican,,MO,3.3,4.7,4.8,5.1
124,"St. Louis County, Missouri",998684,65300.0,29,189,St,Missouri,0.6838639649779109,0.24062866732620128,0.028340295829311375,0.04894340952693745,0.1713715249268037,0.044708836829267316,1964.7080157,,1377.0390971448544,Republican,,MO,2.9,4,5,5.8
125,"St. Louis County, Missouri",998684,65300.0,29,189,St,Missouri,0.6838639649779109,0.24062866732620128,0.028340295829311375,0.04894340952693745,0.1713715249268037,0.044708836829267316,1964.7080157,,1377.0390971448544,Republican,,MO,2.6,3.4,3.2,4.1
126,"St. Louis County, Missouri",998684,65300.0,29,189,St,Missouri,0.6838639649779109,0.24062866732620128,0.028340295829311375,0.04894340952693745,0.1713715249268037,0.044708836829267316,1964.7080157,,1377.0390971448544,Republican,,MO,3.3,4.3,4,5.2
127,"Stone County, Missouri",31527,46443.0,29,209,Stone,Missouri,0.9635550480540489,0.0015859422082659309,0.022012877850731118,0.06895676721540267,0.09981920258825769,0.07066958480032988,68.420331162,3.0,1377.0390971448544,Republican,0.6199674050823927,MO,3.8,6.4,10.9,8
128,"Barry County, Missouri",35493,41463.0,29,009,Barry,Missouri,0.9356774575268363,0.0016059504691065844,0.09190544614431015,0.10511931930239765,0.07032372580508833,0.034823768066942776,46.110907174,6.0,1377.0390971448544,Republican,0.5969188634029442,MO,2.7,4.4,4.3,6.1
129,"Boone County, Missouri",176515,54043.0,29,019,Boone,Missouri,0.8108659320737615,0.08783389513639067,0.033708183440500805,0.04516330056935671,0.15430983202560689,0.0554740390335099,262.57094345,100.0,1377.0390971448544,Republican,-0.05872323174512328,MO,1.9,2.6,2.5,3
130,"Cedar County, Missouri",13938,39412.0,29,039,Cedar,Missouri,0.964772564212943,0.00043047783039173483,0.02152389151958674,0.09879466207490314,0.06758501937150237,0.025254699382981777,29.853547686,5.0,1377.0390971448544,Republican,0.6377226463104325,MO,2.9,4.3,3.8,4.6
131,"Crawford County, Missouri",24280,38036.0,29,055,Crawford,Missouri,0.9669275123558484,0.002883031301482702,0.01943986820428336,0.10947281713344316,0.05222405271828665,0.04229818780889621,32.266329366,8.0,1377.0390971448544,Republican,0.6084983498349834,MO,3,4.1,4.7,5.8
132,"Iron County, Missouri",10221,37188.0,29,093,Iron,Missouri,0.9565600234810684,0.012131885334116035,0.017317287936601117,0.13902749241757167,0.05478915957342726,0.0259270130124254,18.494744148,2.0,1377.0390971448544,Republican,0.52471304755212,MO,3.6,5.2,5.8,7.4
133,"Livingston County, Missouri",15076,47885.0,29,117,Livingston,Missouri,0.9382462191562748,0.027129211992570974,0.017577606792252586,0.10924648447864155,0.08994428230299814,0.03840541257628018,28.454001603,2.0,1377.0390971448544,Republican,0.5628406790219592,MO,1.9,3.2,3.1,3.4
134,"Moniteau County, Missouri",15958,54828.0,29,135,Moniteau,Missouri,0.9261185612232109,0.03766136107281614,0.04612106780298283,0.0985712495300163,0.0945607218949743,0.02450181727033463,38.843161835,52.0,1377.0390971448544,Republican,0.6017569546120058,MO,2.3,3.5,3.6,4.3
135,"Oregon County, Missouri",10699,32534.0,29,149,Oregon,Missouri,0.9552294606972614,0.0014954668660622488,0.01719786895971586,0.1602953547060473,0.060192541359005515,0.042060005608000745,13.346475734,1.0,1377.0390971448544,Republican,0.6011139674378749,MO,3,3.9,4.7,6.3
136,"Dunklin County, Missouri",30428,34186.0,29,069,Dunklin,Missouri,0.8417904561588011,0.09731168660444328,0.06523596687261733,0.10391744445905088,0.057874326278427764,0.020343105034836335,54.376175802,21.0,1377.0390971448544,Republican,0.5356400075628663,MO,4.8,6.3,6.7,8.2
137,"Pettis County, Missouri",42371,44382.0,29,159,Pettis,Missouri,0.911142054707229,0.031507398928512426,0.08673385098298364,0.08470416086474239,0.0772226286847136,0.03216822826933516,62.357760023,35.0,1377.0390971448544,Republican,0.4685550218099497,MO,2.6,3.8,6.1,6.1
138,"Ste. Genevieve County, Missouri",17871,56234.0,29,186,Ste,Missouri,0.9667617928487494,0.017682278551843768,0.01135918527222875,0.09652509652509653,0.07694029433159869,0.03497286105981758,35.836701372,,1377.0390971448544,Republican,,MO,2.1,3.2,4,4.4
139,"Randolph County, Missouri",24945,46610.0,29,175,Randolph,Missouri,0.9013830426939267,0.05896973341350972,0.020444978953698137,0.07328121868109842,0.06690719583082783,0.01856083383443576,51.29975603,8.0,1377.0390971448544,Republican,0.5088757396449705,MO,2.9,4.2,4.2,4.9
140,"Franklin County, Missouri",102781,55312.0,29,071,Franklin,Missouri,0.9609558186824413,0.0067911384399840435,0.017007034374057463,0.08042342456290559,0.08782751675893405,0.04210895009778072,112.3500744,114.0,1377.0390971448544,Republican,0.4607387304691398,MO,2.7,3.5,3.9,4.7
141,"Howard County, Missouri",10113,50372.0,29,089,Howard,Missouri,0.9173341243943439,0.05250667457727677,0.015129041827350934,0.08138040146346287,0.0972016216750717,0.03787204588153861,21.856872778,2.0,1377.0390971448544,Republican,0.40961380443714057,MO,2.3,3.7,3.4,3.6
142,"Jackson County, Missouri",692003,52805.0,29,095,Jackson,Missouri,0.6663757238046656,0.2361579357314925,0.08859788180109046,0.07033061995395974,0.13314393145694456,0.047744012670465304,1158.458522,315.0,1377.0390971448544,Republican,0.11727023517529933,MO,3.1,4.2,3.9,5
143,"Miller County, Missouri",25049,42718.0,29,131,Miller,Missouri,0.9622739430715797,0.004431314623338257,0.018763224080801628,0.10227953211705058,0.07181923430077049,0.04279611960557308,42.753830748,1.0,1377.0390971448544,Republican,0.6600385423966363,MO,2.8,4.6,5.6,6.6
144,"Pulaski County, Missouri",52591,51665.0,29,169,Pulaski,Missouri,0.7457359624270312,0.12321499876404708,0.10969557528854747,0.04194634062862467,0.09087106158848472,0.03685041166739556,95.070179073,34.0,1377.0390971448544,Republican,0.5155693950177935,MO,3.2,4.3,4,4.9
145,"Putnam County, Missouri",4815,37367.0,29,171,Putnam,Missouri,0.9636552440290758,0.0026998961578400833,0.0014537902388369677,0.11235721703011423,0.08681204569055036,0.0161993769470405,9.1955289468,,1377.0390971448544,Republican,0.674765558397272,MO,2.8,4,3.9,4.5
146,"Taney County, Missouri",54720,41487.0,29,213,Taney,Missouri,0.921875,0.012445175438596492,0.05762061403508772,0.06491228070175438,0.08517909356725147,0.11461988304093568,88.323841791,11.0,1377.0390971448544,Republican,0.591239634275994,MO,3.7,6.5,12.4,8.8
147,"Texas County, Missouri",25671,35277.0,29,215,Texas,Missouri,0.9302325581395349,0.02255463363328269,0.020996455143936738,0.09902224299793541,0.06957266954929688,0.025398309376339058,21.720671945,0.0,1377.0390971448544,Republican,0.6523366192040891,MO,3.5,5.1,4.8,6
148,"Buchanan County, Missouri",89076,50457.0,29,021,Buchanan,Missouri,0.8746912748664062,0.056345143472989356,0.06488840989716646,0.08643181103776551,0.09316763213435718,0.04437783465804482,216.95589063,87.0,1377.0390971448544,Republican,0.26100002804341116,MO,2.7,3.6,3.6,4.2
149,"Caldwell County, Missouri",9049,48033.0,29,025,Caldwell,Missouri,0.9601060890706156,0.00519394408221903,0.02143883302022323,0.10918333517515748,0.09260691789147972,0.01701845507790916,21.360618655,3.0,1377.0390971448544,Republican,0.5551948051948051,MO,2.5,3.9,3.8,4.7
150,"Callaway County, Missouri",44840,55376.0,29,027,Callaway,Missouri,0.9183764495985727,0.04308652988403212,0.020495093666369313,0.08409901873327386,0.09866190900981267,0.027363960749330955,53.787257805,22.0,1377.0390971448544,Republican,0.4203615901630803,MO,2.2,3.2,3.5,3.9
151,"Cass County, Missouri",102678,67659.0,29,037,Cass,Missouri,0.9147529168857983,0.03616159255147159,0.04302771771947252,0.05370186407993923,0.1158962971620016,0.03483706344104871,150.66294512,62.0,1377.0390971448544,Republican,0.35795253971366936,MO,2.5,3.6,3.5,4.2
152,"Clinton County, Missouri",20475,58510.0,29,049,Clinton,Missouri,0.9518437118437119,0.01855921855921856,0.02056166056166056,0.07394383394383394,0.09821733821733822,0.02666666666666667,48.859373767,11.0,1377.0390971448544,Republican,0.4403409090909091,MO,2.4,3.6,3.3,3.9
153,"Cooper County, Missouri",17622,48750.0,29,053,Cooper,Missouri,0.890421064578368,0.0637271592327772,0.019123822494609012,0.08353194870048802,0.10265577119509704,0.039212348201112246,31.169370693,7.0,1377.0390971448544,Republican,0.46230904082143753,MO,2.8,5.7,4,4.4
154,"Dallas County, Missouri",16499,41551.0,29,059,Dallas,Missouri,0.9641796472513485,0.0004848778713861446,0.020243651130371538,0.11079459361173405,0.04769986059761198,0.030729135099096916,30.986149278,2.0,1377.0390971448544,Republican,0.6202871326982423,MO,3.4,4.1,4.5,5.1
155,"Gentry County, Missouri",6665,42689.0,29,075,Gentry,Missouri,0.9744936234058514,0.006901725431357839,0.014853713428357089,0.09572393098274569,0.08252063015753938,0.02385596399099775,13.487393132,1.0,1377.0390971448544,Republican,0.5583305948077555,MO,2.2,2.6,2.8,3.4
156,"Hickory County, Missouri",9368,36190.0,29,085,Hickory,Missouri,0.9623185311699403,0.0009607173356105893,0.01611870196413322,0.12457301451750641,0.04899658411614005,0.031703672075149444,23.843565662,,1377.0390971448544,Republican,0.5347163420829806,MO,3.2,4.7,5.1,5.6
157,"Lincoln County, Missouri",55563,61628.0,29,113,Lincoln,Missouri,0.9473030613897737,0.019095441210877744,0.023936792469809044,0.06027392329427857,0.07222432194085993,0.03507729964184799,92.067552279,70.0,1377.0390971448544,Republican,0.5041262719333387,MO,2.8,4,3.9,4.6
158,"Mississippi County, Missouri",13748,32846.0,29,133,Mississippi,Missouri,0.7321064882164678,0.24163514693046262,0.020512074483561245,0.10830666278731452,0.06131800989234798,0.018911841722432352,32.401715045,29.0,1377.0390971448544,Republican,0.4143934997098085,MO,3,4.3,4.4,6
159,"Monroe County, Missouri",8654,43973.0,29,137,Monroe,Missouri,0.9469609429165704,0.035359371388953086,0.016408597180494568,0.12352669285879363,0.06286110469147216,0.01733302519066328,13.377490255,,1377.0390971448544,Republican,0.5548604427333975,MO,3.3,4.9,4.9,5.4
160,"Newton County, Missouri",58202,49023.0,29,145,Newton,Missouri,0.9075461324353115,0.009810659427511081,0.05255833132882032,0.0934675784337308,0.08905192261434315,0.037765025256864024,93.262372307,10.0,1377.0390971448544,Republican,0.584943245884387,MO,2.7,3.5,3.4,4.3
161,"Ozark County, Missouri",9236,32601.0,29,153,Ozark,Missouri,0.9618882633174535,0.00032481593763534,0.017431788653096577,0.15905153746210482,0.050346470333477694,0.018839324382849718,12.103818237,,1377.0390971448544,Republican,0.6470588235294118,MO,4.3,5.8,6,6.2
162,"Pike County, Missouri",18489,45753.0,29,163,Pike,Missouri,0.8907458488831197,0.07599112986099843,0.02244577857104224,0.09638163232192114,0.08361728595381038,0.022121261290497053,27.599833213,11.0,1377.0390971448544,Republican,0.46979138444865887,MO,2.9,3.7,4,4.7
163,"St. Charles County, Missouri",389985,81411.0,29,183,St,Missouri,0.8994115158275319,0.04403246278703027,0.0321268766747439,0.033208969575752915,0.16292165083272434,0.048699308947780046,712.21527284,,1377.0390971448544,Republican,,MO,2.1,2.9,2.9,3.5
164,"St. Charles County, Missouri",389985,81411.0,29,183,St,Missouri,0.8994115158275319,0.04403246278703027,0.0321268766747439,0.033208969575752915,0.16292165083272434,0.048699308947780046,712.21527284,,1377.0390971448544,Republican,,MO,3.3,4.7,4.8,5.1
